product_id|app_name|tags|n_reviews
286200|ReignMaker|[Adventure, Casual, Indie, Match 3, Puzzle, RPG, Strategy, Tower Defense]|25.0
292060|Titanfall - The Final Hours|[Action, Documentary, FPS, Multiplayer, Sci-fi]|299.0
263740|FootLOL: Epic Fail League|[Action, Atmospheric, Casual, Co-op, Comedy, Fast-Paced, Football, Funny, God Game, Indie, Memes, Multiplayer, Online Co-Op, RPG, Replay Value, Simulation, Singleplayer, Soccer, Sports, Top-Down]|664.0
249550|NEStalgia|[Adventure, Indie, JRPG, Massively Multiplayer, Multiplayer, Pixel Graphics, RPG, Retro, Turn-Based]|211.0
285160|LEGO® The Hobbit™|[Action, Adventure, Atmospheric, Co-op, Comedy, Controller, Family Friendly, Fantasy, Funny, Indie, LEGO, Local Co-Op, Multiplayer, Open World, Puzzle, RPG, Singleplayer, Split Screen, Strategy, Third Person]|2096.0
289580|Aggression: Europe Under Fire|[Historical, RTS, Strategy, World War I, World War II]|64.0
268810|Paranormal State: Poison Spring|[Adventure, Casual, Hidden Object, Horror, Indie, Point & Click, Post-apocalyptic, Puzzle]|111.0
291630|Mirror Mysteries|[Adventure, Casual, Hidden Object, Point & Click, Puzzle]|167.0
291640|Mirror Mysteries 2|[Adventure, Casual, Hidden Object, Point & Click, Puzzle]|47.0
205990|Warlock 2: The Exiled|[4X, Adventure, Fantasy, Hex Grid, Magic, Multiplayer, RPG, Singleplayer, Strategy, Turn-Based, Turn-Based Strategy]|590.0
280910|T.E.C. 3001|[Action, Fast-Paced, Indie, Local Co-Op, Multiplayer, Parkour, Racing, Robots, Runner, Sci-fi, Singleplayer]|229.0
277460|Praetorians|[Classic, Historical, RTS, Rome, Strategy, War]|335.0
277450|Imperial Glory|[Classic, Historical, Multiplayer, RTS, Singleplayer, Strategy, Turn-Based Strategy, War]|646.0
240970|Half Minute Hero: The Second Coming|[2D, Action, Action RPG, Adventure, Comedy, Fast-Paced, Great Soundtrack, Indie, JRPG, Multiplayer, Pixel Graphics, RPG, RPGMaker, Retro, Singleplayer]|350.0
292350|GTGD S2: Just One Dev|[Education, Game Development, Software Training]|25.0
277430|Halo: Spartan Assault|[Action, Adventure, Aliens, Arcade, Futuristic, Great Soundtrack, Isometric, Multiplayer, RTS, Sci-fi, Shooter, Singleplayer, Space, Strategy, Third Person, Third-Person Shooter, Top-Down, Top-Down Shooter, Touch-Friendly, Twin Stick Shooter]|2920.0
269110|Super Motherload|[2D, 4 Player Local, Adventure, Casual, Cold War, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Mining, RPG]|286.0
291150|Evolution RTS|[Action, Adventure, Casual, Free to Play, Multiplayer, RTS, Sci-fi, Simulation, Singleplayer, Strategy]|374.0
286500|House of 1,000 Doors: Family Secrets Collector's Edition|[Adventure, Casual, Female Protagonist, Hidden Object, Horror, Point & Click, Puzzle, Singleplayer]|189.0
291290|Motte Island|[2D, Adventure, Casual, Horror, Indie, Survival Horror, Top-Down]|17.0
283040|Paper Dungeons|[2D, Adventure, Board Game, Difficult, Fantasy, Female Protagonist, Great Soundtrack, Indie, Magic, Mystery Dungeon, Puzzle, RPG, Replay Value, Rogue-like, Rogue-lite, Singleplayer, Turn-Based Combat]|20.0
269550|Zoom Player 13 : Steam Edition|[Audio Production, Utilities, Video Production]|45.0
288970|Dark Lore Mysteries: The Hunt For Truth|[Adventure, Casual, Hidden Object, Point & Click, Puzzle]|34.0
286460|Black Mirror II|[Adventure, Atmospheric, Horror, Mystery, Point & Click, Puzzle, Singleplayer, Story Rich, Third Person]|208.0
282880|FaeVerse Alchemy|[Casual, Early Access, Indie, Match 3, Puzzle, Strategy]|286.0
284710|Abyss: The Wraiths of Eden|[2D, Adventure, Atmospheric, Casual, Family Friendly, Fantasy, Female Protagonist, Great Soundtrack, Hidden Object, Horror, Indie, Mystery, Point & Click, Puzzle, Singleplayer, Story Rich, Underwater]|391.0
283370|Marine Sharpshooter II: Jungle Warfare|[Action, FPS, Sniper]|33.0
289340|Freight Tycoon Inc.|[Economy, Indie, Management, Simulation, Singleplayer, Strategy]|185.0
289280|El Matador|[Action, Bullet Time, Shooter, Singleplayer, Third Person, Third-Person Shooter]|128.0
289380|Konung 3: Ties of the Dynasty|[RPG]|27.0
289480|The Tomorrow War|[Action, Adventure, Sci-fi, Simulation, Space, Space Sim]|55.0
289440|Perimeter|[Atmospheric, Classic, RTS, Sci-fi, Strategy]|72.0
288040|Actual Sunlight|[Adventure, Dark, Indie, Pixel Graphics, RPGMaker, Short, Singleplayer, Story Rich, Visual Novel]|382.0
286480|Black Mirror III|[Adventure, Atmospheric, Horror, Mystery, Point & Click, Puzzle, Singleplayer, Story Rich, Third Person]|151.0
235340|Prime World|[Action, Action RPG, Character Customization, Co-op, Competitive, Fantasy, Free to Play, MMORPG, MOBA, Massively Multiplayer, Multiplayer, Online Co-Op, PvP, RPG, RTS, Replay Value, Steampunk, Strategy, Team-Based, e-sports]|3191.0
267730|Ground Pounders|[Hex Grid, Indie, Sci-fi, Strategy, Turn-Based, Turn-Based Strategy, Wargame]|23.0
269490|Bardbarian|[2D, Action, Adventure, Casual, Comedy, Fantasy, Indie, RPG, Rogue-lite, Singleplayer, Strategy, Tower Defense]|686.0
265930|Goat Simulator|[Action, Casual, Co-op, Comedy, Destruction, Exploration, Family Friendly, Funny, Indie, Local Co-Op, Local Multiplayer, MMORPG, Memes, Moddable, Open World, Physics, Sandbox, Simulation, Singleplayer, Third Person]|37665.0
281370|Real Horror Stories Ultimate Edition|[Adventure, Comedy, Horror, Indie, Point & Click, Singleplayer]|927.0
289050|Shannon Tweed's Attack Of The Groupies|[Casual, Female Protagonist, Tower Defense]|21.0
267490|Batman™: Arkham Origins Blackgate - Deluxe Edition|[2.5D, Action, Adventure, Batman, Beat 'em up, Metroidvania, Platformer, Singleplayer, Stealth, Superhero]|634.0
260570|Gray Matter|[Adventure, Casual, Female Protagonist, Great Soundtrack, Magic, Mystery, Point & Click, Puzzle, Singleplayer, Story Rich]|315.0
276430|My Pet Hotel 2|[Casual, Family Friendly, Simulation]|10.0
276340|My Riding Stables: Life with Horses|[Casual, Family Friendly, Female Protagonist, Horses, Psychological Horror, Simulation, Sports, Survival Horror]|64.0
276360|Riding Star - Horse Championship!|[Casual, Family Friendly, Horses, Simulation, Sports]|29.0
276300|My Riding Stables - your horse world|[Casual, Family Friendly, Female Protagonist, Horses, Simulation, Sports]|17.0
265990|Rogue's Tale|[Adventure, Difficult, Indie, RPG, Rogue-like, Turn-Based]|218.0
270550|Yet Another Zombie Defense|[Action, Arcade, Casual, Co-op, Difficult, Funny, Horror, Indie, Isometric, Local Co-Op, Multiplayer, Online Co-Op, Shooter, Singleplayer, Strategy, Survival, Top-Down, Top-Down Shooter, Tower Defense, Zombies]|7988.0
264540|Platformines|[2D, Action, Adventure, Indie, Loot, Pixel Graphics, Platformer, RPG, Rogue-like, Shooter, Singleplayer]|131.0
252050|Construction Machines 2014|[Building, Simulation, Singleplayer]|235.0
270050|Quest of Dungeons|[2D, Adventure, Dungeon Crawler, Fantasy, Indie, Perma Death, Pixel Graphics, RPG, Retro, Rogue-like, Singleplayer, Turn-Based]|402.0
266370|Calibre 10 Racing|[Action, Arcade, Co-op, Driving, Early Access, Multiplayer, Racing, Shooter]|36.0
269810|Spate|[Action, Adventure, Atmospheric, Horror, Indie, Platformer, Short, Steampunk, Surreal, Walking Simulator]|178.0
280220|Creeper World 3: Arc Eternal|[2D, Base Building, Indie, Level Editor, RTS, Real-Time with Pause, Sci-fi, Simulation, Singleplayer, Strategy, Survival, Top-Down, Tower Defense]|1767.0
283470|The Secret Of Hildegards|[Casual, Hidden Object, Puzzle]|25.0
266130|Breach & Clear|[Action, Indie, Isometric, Military, Multiplayer, RPG, Shooter, Simulation, Singleplayer, Strategy, Tactical, Turn-Based, Turn-Based Strategy, Turn-Based Tactics]|1516.0
269350|Montas|[Adventure, Early Access, Exploration, First-Person, Horror, Indie, Survival, VR]|75.0
255340|Escape Goat 2|[2D, Action, Casual, Controller, Great Soundtrack, Indie, Platformer, Puzzle, Puzzle-Platformer, Singleplayer]|150.0
243120|Betrayer|[Action, Adventure, Atmospheric, Dark, Exploration, FPS, First-Person, Historical, Horror, Indie, Medieval, Open World, RPG, Shooter, Singleplayer, Stealth, Story Rich, Survival, Survival Horror, Walking Simulator]|2111.0
281410|Ubersoldier II|[Action, FPS, First-Person, Shooter, Singleplayer, World War II]|250.0
281820|Explodemon|[Action, Adventure, Casual, Indie, Platformer, Retro, Singleplayer]|26.0
283880|Heroine's Quest: The Herald of Ragnarok|[2D, Adventure, Fantasy, Female Protagonist, Free to Play, Indie, Mythology, Pixel Graphics, Point & Click, RPG, Retro, Singleplayer]|925.0
251210|Hive|[Board Game, Casual, Indie, Multiplayer, Singleplayer, Strategy, Turn-Based, Turn-Based Strategy]|139.0
269010|Science Girls|[Anime, Female Protagonist, Indie, JRPG, RPG, Science, Singleplayer, Turn-Based, Visual Novel]|102.0
283490|IHF Handball Challenge 12|[Sports]|50.0
285800|Braveland|[Adventure, Atmospheric, Casual, Classic, Fantasy, Great Soundtrack, Hand-drawn, Hex Grid, Indie, RPG, Singleplayer, Story Rich, Strategy, Tactical RPG, Touch-Friendly, Turn-Based, Turn-Based Strategy]|724.0
266010|LYNE|[2D, Abstract, Atmospheric, Casual, Difficult, Indie, Minimalist, Mouse only, Puzzle, Relaxing, Singleplayer, Touch-Friendly]|6094.0
265870|Alpha Kimori™ 1|[2D, Adventure, Anime, Casual, Indie, JRPG, RPG, RPGMaker, Singleplayer, Strategy, Turn-Based]|35.0
270330|Ku: Shroud of the Morrigan|[Action, Adventure, Indie]|31.0
233150|LUFTRAUSERS|[2D, Action, Arcade, Bullet Hell, Difficult, Fast-Paced, Flight, Great Soundtrack, Indie, Pixel Graphics, Retro, Rogue-like, Shoot 'Em Up, Shooter, Simulation, Singleplayer, World War II]|2414.0
280560|Danmaku Unlimited 2|[Action, Arcade, Bullet Hell, Great Soundtrack, Indie, Shoot 'Em Up, Shooter]|267.0
281350|US and THEM|[Cold War, Strategy, Turn-Based Strategy]|67.0
283330|Desert Thunder|[Action, Tanks]|14.0
283430|Litil Divil|[Action, Adventure, Retro]|19.0
285520|Sledgehammer / Gear Grinder|[Action, Racing]|57.0
283410|CT Special Forces: Fire for Effect|[Action, Shooter, Third-Person Shooter]|48.0
283310|Soulbringer|[Action, Fantasy, RPG, Retro, Singleplayer]|48.0
281430|Clans|[Isometric, RPG]|89.0
281390|ORB|[RTS, Sci-fi, Space, Strategy]|62.0
266230|Last Dream|[Classic, Indie, JRPG, Pixel Graphics, Puzzle, RPG, RPGMaker, Singleplayer, Turn-Based]|342.0
243890|Mavis Beacon Teaches Typing Family Edition|[Education, Software Training, Typing]|14.0
277470|The Book of Legends|[2D, Adventure, Anime, Exploration, Fantasy, Female Protagonist, Funny, Indie, JRPG, Nudity, RPG, RPGMaker, Replay Value, Singleplayer, Story Rich, Turn-Based]|96.0
284290|Farm Machines Championships 2014|[Agriculture, Driving, Racing, Simulation]|79.0
266170|Windforge|[2D, Action, Adventure, Building, Crafting, Indie, Open World, Pixel Graphics, Platformer, RPG, Sandbox, Side Scroller, Singleplayer, Steampunk, Survival]|283.0
273760|Towtruck Simulator 2015|[Driving, Simulation, Singleplayer]|84.0
270310|Dominique Pamplemousse|[Adventure, Casual, Comedy, Detective, Funny, Indie, Music, Point & Click, Psychological Horror]|148.0
214550|Eets Munchies|[2D, Casual, Cute, Family Friendly, Indie, Platformer, Puzzle, Simulation, Singleplayer, Strategy, Touch-Friendly]|59.0
255280|1954 Alcatraz|[Adventure, Crime, Female Protagonist, Indie, Point & Click, Puzzle, Singleplayer]|682.0
251470|TowerFall Ascension|[2D, 4 Player Local, Action, Adventure, Arcade, Co-op, Controller, Difficult, Fighting, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Pixel Graphics, Platformer, Retro]|1469.0
280640|Dark Shadows - Army of Evil|[Action, FPS, Fantasy, First-Person, Hack and Slash, Indie, RPG]|38.0
251510|Constant C|[Action, Casual, Indie, Platformer, Puzzle]|26.0
268400|Panzer Corps|[Grand Strategy, Hex Grid, Historical, Military, Multiplayer, Replay Value, Singleplayer, Strategy, Tactical, Tanks, Turn-Based, Turn-Based Strategy, War, Wargame, World War II]|802.0
278930|GIGANTIC ARMY|[2D, Action, Arcade, Indie, Mechs, Platformer, Retro, Robots, Sci-fi, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer]|147.0
277110|Return to Mysterious Island|[Adventure, Casual, Female Protagonist, Point & Click, Puzzle]|138.0
277270|Return to Mysterious Island 2|[Adventure, Casual, Female Protagonist, Point & Click, Puzzle]|53.0
275080|Post Master|[Casual, Indie, Management, Simulation]|138.0
262490|Manga Maker Comipo|[Animation & Modeling, Animation &amp; Modeling, Anime, Casual, Cute, Design & Illustration, Design &amp; Illustration, Nudity, Simulation, Software, Web Publishing]|427.0
257790|Riptide GP2|[4 Player Local, Action, Arcade, Indie, Local Multiplayer, Multiplayer, Racing, Simulation, Split Screen, Sports]|265.0
257930|Race To Mars|[Early Access, Indie, Management, Mars, Sci-fi, Simulation, Space, Strategy, Turn-Based]|208.0
254460|Obscure|[Action, Adventure, Atmospheric, Classic, Co-op, Gore, Great Soundtrack, Horror, Local Co-Op, Singleplayer, Survival, Survival Horror, Third Person]|558.0
258760|Scania Truck Driving Simulator|[Action, Driving, Free to Play, Indie, Multiplayer, Open World, Realistic, Simulation, Singleplayer]|712.0
261920|Catzilla 4K - Advanced|[Benchmark, Software, Utilities]|93.0
266210|One Way Heroics|[2D, Adventure, Anime, Fantasy, Great Soundtrack, Indie, JRPG, Perma Death, Pixel Graphics, Procedural Generation, RPG, RPGMaker, Replay Value, Retro, Rogue-like, Rogue-lite, Side Scroller, Singleplayer, Top-Down, Turn-Based]|2954.0
266290|Helicopter Simulator 2014: Search and Rescue|[Flight, Simulation]|219.0
262590|Chuck's Challenge 3D|[Casual, Indie, Level Editor, Puzzle, Sokoban]|110.0
264200|One Finger Death Punch|[2D, Action, Arcade, Beat 'em up, Blood, Casual, Difficult, Fast-Paced, Fighting, Funny, Gore, Great Soundtrack, Hack and Slash, Indie, Martial Arts, Mouse only, Ninja, Rhythm, Singleplayer]|10610.0
213670|South Park™: The Stick of Truth™|[2D, Action, Adventure, Cartoon, Comedy, Dark Humor, Fantasy, Funny, JRPG, Mature, Nudity, Open World, RPG, Satire, Short, Singleplayer, Story Rich, Turn-Based, Turn-Based Strategy, Zombies]|25936.0
266110|Tower of Guns|[Action, Bullet Hell, Difficult, FPS, Fast-Paced, First-Person, Great Soundtrack, Indie, Perma Death, Procedural Generation, Replay Value, Rogue-like, Rogue-lite, Shooter, Singleplayer, Steampunk, Tower Defense]|365.0
247000|Talisman: Digital Edition|[Adventure, Board Game, Card Game, Fantasy, Games Workshop, Indie, Local Co-Op, Local Multiplayer, Multiplayer, RPG, Singleplayer, Strategy, Touch-Friendly, Turn-Based]|1986.0
236470|PAC-MAN MUSEUM™|[Action, Arcade, Classic, Local Multiplayer, Retro, Singleplayer]|157.0
266250|Procyon|[Action, Bullet Hell, Indie, Local Co-Op, Sci-fi, Shoot 'Em Up, Shooter, Side Scroller]|58.0
264480|BlackSoul: Extended Edition|[Action, Adventure, Horror, Indie, Puzzle, Survival, Survival Horror, Third Person, Third-Person Shooter, Zombies]|51.0
261720|Holy Avatar vs. Maidens of the Dead|[Action, Adventure, Casual, Comedy, Fantasy, Funny, Indie, Parody, Party-Based RPG, RPG, Singleplayer, Strategy, Strategy RPG, Tactical, Turn-Based, Turn-Based Strategy, Turn-Based Tactics, Zombies]|78.0
263820|EvilQuest|[Action, Action RPG, Adventure, Indie, Pixel Graphics, RPG, Retro, Singleplayer, Villain Protagonist]|458.0
260380|Ninja Cats vs Samurai Dogs|[Casual, Indie, Strategy, Tower Defense]|30.0
278460|Skyborn|[2D, Adventure, Anime, Casual, Fantasy, Female Protagonist, Great Soundtrack, Indie, JRPG, Pixel Graphics, RPG, RPGMaker, Retro, Singleplayer, Steampunk, Story Rich, Strategy, Turn-Based]|386.0
278890|Angvik|[2D, Action, Adventure, Difficult, Indie, Perma Death, Platformer, Rogue-like, Short, Side Scroller, Singleplayer]|1081.0
233350|Sudeki|[Action, Action RPG, Adventure, Anime, Classic, FPS, Fantasy, Female Protagonist, JRPG, RPG, Singleplayer, Third Person]|356.0
269290|liteCam Game: 100 FPS Game Capture|[Software, Utilities, Video Production]|499.0
264340|Major Mayhem|[Action, Adventure, America, Arcade, Casual, Indie, On-Rails Shooter, Shooter]|44.0
273940|Warehouse and Logistics Simulator|[Action, Female Protagonist, Simulation, Survival]|74.0
242920|Banished|[Atmospheric, Building, Casual, City Builder, Difficult, Economy, Historical, Indie, Management, Medieval, Open World, Procedural Generation, RTS, Relaxing, Resource Management, Sandbox, Simulation, Singleplayer, Strategy, Survival]|22607.0
253750|Ikaruga|[2D, Action, Arcade, Bullet Hell, Classic, Co-op, Controller, Difficult, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Puzzle, Retro, Sci-fi, Shoot 'Em Up, Shooter, Singleplayer, Space]|1262.0
275810|7 Wonders of the Ancient World|[Casual, Match 3, Puzzle, Singleplayer, Strategy]|18.0
275830|7 Wonders: Magical Mystery Tour|[Casual, Match 3, Puzzle, Strategy]|21.0
265890|Hexcells|[2D, Casual, Difficult, Great Soundtrack, Hex Grid, Indie, Logic, Minimalist, Puzzle, Relaxing, Short, Singleplayer, Strategy, Touch-Friendly]|2804.0
271900|Hexcells Plus|[Casual, Difficult, Great Soundtrack, Indie, Logic, Minimalist, Puzzle, Relaxing, Short, Singleplayer, Strategy, Touch-Friendly]|933.0
235210|STRIDER™ / ストライダー飛竜®|[2.5D, 2D, Action, Adventure, Anime, Arcade, Beat 'em up, Classic, Controller, Cyberpunk, Fast-Paced, Hack and Slash, Metroidvania, Ninja, Platformer, Remake, Retro, Sci-fi, Side Scroller, Singleplayer]|1328.0
209060|Drunken Robot Pornography|[Action, Bullet Hell, Comedy, FPS, First-Person, Funny, Great Soundtrack, Indie, Level Editor, Multiplayer, Nudity, Robots, Sci-fi, Score Attack, Sexual Content, Shooter]|446.0
264280|99 Levels To Hell|[2D, Action, Indie, Platformer, RPG, Rogue-like, Rogue-lite, Shooter, Singleplayer]|308.0
273580|Descent 2|[1990's, 6DOF, Action, Adventure, Classic, FPS, First-Person, Multiplayer, Retro, Sci-fi, Shooter, Singleplayer, Space]|62.0
259870|OMG Zombies!|[2D, Action, Casual, Gore, Indie, Puzzle, Singleplayer, Strategy, Zombies]|276.0
269470|MorphVOX Pro - Voice Changer|[Audio Production, Software, Utilities]|266.0
269570|GTGD S1: More Than a Gamer|[Education, Game Development, Programming, Software Training]|93.0
276440|Kingdom Tales|[Casual, Family Friendly, Resource Management, Strategy, Time Management]|20.0
263300|BlazBlue: Calamity Trigger|[2D, 2D Fighter, Action, Anime, Arcade, Beat 'em up, Comedy, Controller, Cute, Fantasy, Fighting, Great Soundtrack, Local Co-Op, Local Multiplayer, Multiplayer, Pixel Graphics, Singleplayer, Story Rich]|1624.0
265690|NaissanceE|[Abstract, Adventure, Atmospheric, Exploration, Female Protagonist, First-Person, Great Soundtrack, Horror, Indie, Minimalist, Parkour, Platformer, Psychedelic, Puzzle, Puzzle-Platformer, Singleplayer, Surreal, Walking Simulator]|741.0
10270|Disciples III: Reincarnation|[Dark Fantasy, Fantasy, Gothic, Multiplayer, RPG, Singleplayer, Strategy, Turn-Based, Turn-Based Strategy]|457.0
250600|The Plan|[2D, Adventure, Atmospheric, Casual, Experimental, Exploration, Flight, Free to Play, Funny, Great Soundtrack, Horror, Indie, Music, Platformer, Relaxing, Short, Simulation, Singleplayer, Survival, Walking Simulator]|20950.0
224040|LocoCycle|[Action, Adventure, Casual, Comedy, FMV, Funny, Racing, Singleplayer]|169.0
257870|Eschalon: Book III|[Adventure, Fantasy, Indie, Isometric, RPG, Singleplayer, Turn-Based]|41.0
263460|Girls Like Robots|[Adventure, Casual, Cute, Funny, Indie, Puzzle, Robots]|43.0
261960|Cube & Star: An Arbitrary Love|[Adventure, Casual, Exploration, Indie]|30.0
250180|METAL SLUG 3|[2D, Action, Adventure, Arcade, Classic, Co-op, Comedy, Difficult, Great Soundtrack, Local Co-Op, Local Multiplayer, Multiplayer, Online Co-Op, Pixel Graphics, Platformer, Retro, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer]|3938.0
271820|Card City Nights|[Adventure, Card Game, Casual, Cute, Female Protagonist, Funny, Great Soundtrack, Indie, Puzzle, Singleplayer, Strategy, Trading Card Game, Turn-Based]|534.0
261680|Journal|[Adventure, Casual, Female Protagonist, Hand-drawn, Indie, Interactive Fiction, Point & Click, Short, Singleplayer, Story Rich, Visual Novel, Walking Simulator]|296.0
262980|C-RUSH|[Action, Arcade, Bullet Hell, Indie, Retro, Shoot 'Em Up, Shooter, Side Scroller]|31.0
252430|Dusty Revenge:Co-Op Edition|[2D, Action, Beat 'em up, Co-op, Indie, Local Co-Op, Platformer, Side Scroller]|65.0
264160|WazHack|[Action, Action RPG, Difficult, Dungeon Crawler, Indie, Perma Death, Procedural Generation, RPG, Rogue-like, Rogue-lite, Side Scroller, Strategy, Turn-Based]|368.0
275290|Graviteam Tactics: Operation Star|[Historical, Military, RTS, Realistic, Simulation, Singleplayer, Strategy, Tactical, Tanks, Wargame, World War II]|334.0
275310|Victorian Admirals|[Naval, Simulation, Strategy]|28.0
273770|Game Tycoon 1.5|[Casual, Economy, Management, Simulation, Strategy]|305.0
265380|Grimind|[2D, Action, Adventure, Atmospheric, Horror, Indie, Physics, Platformer, Puzzle, Side Scroller]|51.0
262260|Jets'n'Guns Gold|[2D, Action, Arcade, Bullet Hell, Comedy, Difficult, Gore, Great Soundtrack, Indie, Retro, Sci-fi, Shoot 'Em Up, Shooter, Side Scroller, Singleplayer, Space]|811.0
259720|Fading Hearts|[Adventure, Anime, Dating Sim, Indie, RPG, Romance, Simulation, Visual Novel]|173.0
271860|Super Killer Hornet: Resurrection|[Arcade, Bullet Hell, Indie, Shoot 'Em Up]|188.0
254880|MoonBase Commander|[Classic, Sci-fi, Strategy, Turn-Based Strategy]|89.0
263420|Probably Archery|[Action, Casual, Difficult, FPS, Indie, Intentionally Awkward Controls, Simulation, Sports, VR]|115.0
252350|Double Dragon: Neon|[1980s, 2D, Action, Arcade, Beat 'em up, Classic, Co-op, Controller, Fighting, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Online Co-Op, Platformer, Remake, Retro, Side Scroller]|1374.0
262450|Dead Man's Draw|[Board Game, Card Game, Casual, Indie, Pirates, Strategy]|302.0
236130|Horizon|[4X, Adventure, Grand Strategy, Indie, Open World, Sci-fi, Simulation, Singleplayer, Space, Strategy, Turn-Based, Turn-Based Combat, Turn-Based Strategy, Turn-Based Tactics]|324.0
262690|Little Racers STREET|[Action, Arcade, Artificial Intelligence, Casual, Controller, Cult Classic, Fast-Paced, Funny, Gun Customization, Indie, Isometric, Minimalist, Multiplayer, Open World, Racing, Replay Value, Retro, Singleplayer, Third Person, Top-Down]|367.0
267530|The LEGO® Movie - Videogame|[3D Vision, Action, Adventure, Batman, Building, Casual, Co-op, Comedy, Controller, Family Friendly, Funny, LEGO, Local Co-Op, Multiplayer, Open World, Platformer, RPG, Singleplayer, Split Screen, Third Person]|1338.0
266330|Ethan: Meteor Hunter|[Action, Adventure, Difficult, Indie, Platformer, Puzzle, Side Scroller]|50.0
250260|Jazzpunk: Director's Cut|[Action, Adventure, Casual, Cold War, Comedy, Cyberpunk, Exploration, First-Person, Funny, Great Soundtrack, Indie, Memes, Multiplayer, Short, Simulation, Singleplayer, Stylized, Surreal, Walking Simulator]|2974.0
237890|Agarest: Generations of War|[Adventure, Anime, Character Customization, Controller, Dating Sim, Fantasy, JRPG, Nudity, RPG, Romance, Singleplayer, Story Rich, Strategy, Strategy RPG, Tactical, Tactical RPG, Turn-Based, Turn-Based Strategy, Visual Novel]|1424.0
219700|Dogs of War Online|[Action, Fantasy, Free to Play, Hex Grid, MOBA, Massively Multiplayer, Multiplayer, RPG, Singleplayer, Strategy, Tactical, Turn-Based, Turn-Based Strategy]|692.0
252010|Oniken: Unstoppable Edition|[1980s, 2D, Action, Difficult, Great Soundtrack, Indie, Pixel Graphics, Platformer, Retro]|420.0
259740|Nightmares from the Deep: The Cursed Heart|[2D, Adventure, Atmospheric, Casual, Family Friendly, Fantasy, Female Protagonist, Great Soundtrack, Hidden Object, Horror, Indie, Mystery, Pirates, Point & Click, Puzzle, Singleplayer, Story Rich]|507.0
244430|realMyst: Masterpiece Edition|[Adventure, Atmospheric, Casual, Classic, Difficult, Exploration, FMV, First-Person, Indie, Mystery, Point & Click, Puzzle, Relaxing, Remake, Singleplayer, Story Rich, Surreal, Walking Simulator]|493.0
246700|Strike Vector|[Action, Arena Shooter, Competitive, Difficult, FPS, Fast-Paced, First-Person, Flight, Indie, Mechs, Multiplayer, Sci-fi, Shooter, Simulation, Space, Third-Person Shooter]|1633.0
232790|Broken Age|[2D, Adventure, Casual, Comedy, Crowdfunded, Episodic, Fantasy, Female Protagonist, Funny, Great Soundtrack, Hand-drawn, Indie, Kickstarter, Point & Click, Puzzle, Sci-fi, Short, Singleplayer, Story Rich, Touch-Friendly]|3464.0
269150|Luxuria Superbia|[Action, Casual, Colorful, Indie, Local Co-Op, Psychedelic, Simulation]|66.0
269210|Hero Siege|[2D, Action, Action RPG, Adventure, Bullet Hell, Co-op, Controller, Difficult, Hack and Slash, Indie, Local Co-Op, Massively Multiplayer, Multiplayer, Pixel Graphics, RPG, Rogue-like, Rogue-lite, Singleplayer, Top-Down, Twin Stick Shooter]|12981.0
262790|Our Darker Purpose|[2D, Action, Dark, Difficult, Female Protagonist, Gothic, Great Soundtrack, Indie, Kickstarter, Perma Death, Procedural Generation, RPG, Rogue-like, Rogue-lite, Singleplayer]|492.0
249570|The Castle Doctrine|[2D, Difficult, Indie, Massively Multiplayer, Perma Death, Pixel Graphics, Puzzle, Rogue-like, Simulation, Strategy]|254.0
263320|Saturday Morning RPG|[1980s, Cartoon, Comedy, Funny, Great Soundtrack, Indie, JRPG, Parody, Pixel Graphics, RPG, Retro, Singleplayer, Turn-Based]|300.0
267130|Star Swarm Stress Test|[Benchmark, Utilities]|254.0
271550|Tribloos 2|[Casual, Indie, Strategy, Time Management]|72.0
267980|Hostile Waters: Antaeus Rising|[Action, Classic, Sci-fi, Shooter, Singleplayer, Strategy]|79.0
253790|rymdkapsel|[Casual, Indie, Minimalist, RTS, Resource Management, Sci-fi, Singleplayer, Space, Strategy, Tower Defense]|153.0
224480|Octodad: Dadliest Catch|[Action, Adventure, Co-op, Comedy, Difficult, Family Friendly, Funny, Great Soundtrack, Indie, Intentionally Awkward Controls, Local Co-Op, Local Multiplayer, Physics, Platformer, Puzzle, Short, Simulation, Singleplayer, Third Person, Walking Simulator]|5442.0
272060|Serena|[Adventure, Atmospheric, Co-op, Dark, First-Person, Free to Play, Hidden Object, Horror, Indie, Multiplayer, Mystery, Point & Click, Psychological Horror, Puzzle, Short, Singleplayer, Story Rich, Walking Simulator]|5654.0
270950|Ski Region Simulator - Gold Edition|[Casual, Multiplayer, Open World, Simulation]|227.0
270850|Car Mechanic Simulator 2014|[Casual, Education, First-Person, Great Soundtrack, Indie, Multiplayer, Puzzle, Racing, Realistic, Simulation, Singleplayer, Strategy]|2994.0
264460|A-Men|[Action, Adventure, Indie, Platformer]|20.0
266090|Starlite: Astronaut Rescue - Developed in Collaboration with NASA|[Adventure, RPG, Short, Simulation, Space]|176.0
